Fecha,Día,Comp,Ronda,Sedes,Resultado,Equipo,Adversario,Arranque,Posc,Mín,Gls.,Ass,TP,TPint,Dis,DaP,TA,TR,Fls,FR,PA,Pcz,TklG,Int,GC,Penal ejecutado,Penal concedido,Informe del partido,jugador_id,Toques,Tkl,Bloqueos,xG,npxG,xAG,ACT,ACG,Cmp,Int.,% Cmp,PrgP,Transportes,PrgC,Att,Succ,Gls_90,Año,Mes,DiaSemana,resultado_tipo,goles_favor,goles_contra,victoria_penales,derrota_penales,resultado_numerico,diferencia_goles,Rendimiento,Rendimiento_normalizado,cluster
2024-09-16,Lun,La Liga,Semana 5 de partido,Local,V 3–1,Rayo Vallecano,Osasuna,No,"FW,AM,LW,RM",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,james rodríguez,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,1.0,1.0,0.0,0.0,0.0,0.0,2024.0,9.0,0.0,V,3.0,1.0,0,0,1.0,2.0,0.0,0.0,1.0
2024-09-22,Dom,La Liga,Semana 6 de partido,Local,E 1–1,Rayo Vallecano,Atlético Madrid,No,"FW,AM,LW,RM",18.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,james rodríguez,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,83.3,0.0,5.0,1.0,0.0,0.0,0.0,2024.0,9.0,6.0,E,1.0,1.0,0,0,0.0,0.0,0.0,0.0,1.0
2024-09-28,Sáb,La Liga,Semana 8 de partido,Local,E 1–1,Rayo Vallecano,Leganés,Sí,"FW,AM,LW,RM",63.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,james rodríguez,50.0,2.0,2.0,0.0,0.0,0.2,4.0,0.0,32.0,37.0,86.5,3.0,26.0,2.0,4.0,2.0,0.0,2024.0,9.0,5.0,E,1.0,1.0,0,0,0.0,0.0,0.4,0.0060514372163388,2.0
2024-10-05,Sáb,La Liga,Semana 9 de partido,Visitante,V 2–1,Rayo Vallecano,Valladolid,No,"FW,AM,LW,RM",14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,james rodríguez,14.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,10.0,13.0,76.9,1.0,9.0,0.0,3.0,3.0,0.0,2024.0,10.0,5.0,V,2.0,1.0,0,0,1.0,1.0,0.3400000000000001,0.005143721633888,1.0
2024-10-10,Jue,WCQ,WCQ — CONMEBOL (M),Visitante,D 0–1,co Colombia,bo Bolivia,Sí,"FW,AM,LW,RM",90.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,james rodríguez,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,16.0,73.0,2.0,11.0,0.0,1.0,0.0,0.0,2024.0,10.0,3.0,D,0.0,1.0,0,0,-1.0,-1.0,0.1,0.0015128593040847,1.0
2024-10-15,Mar,WCQ,WCQ — CONMEBOL (M),Local,V 4–0,co Colombia,cl Chile,Sí,"FW,AM,LW,RM",85.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,james rodríguez,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,16.0,73.0,2.0,11.0,0.0,1.0,0.0,0.0,2024.0,10.0,1.0,V,4.0,0.0,0,0,1.0,4.0,0.4,0.0060514372163388,1.0
2024-10-20,Dom,La Liga,Semana 10 de partido,Visitante,D 0–1,Rayo Vallecano,Mallorca,No,"FW,AM,LW,RM",27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,james rodríguez,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,66.7,3.0,17.0,0.0,0.0,0.0,0.0,2024.0,10.0,6.0,D,0.0,1.0,0,0,-1.0,-1.0,0.0,0.0,1.0
2024-11-08,Vie,La Liga,Semana 13 de partido,Local,D 1–3,Rayo Vallecano,Las Palmas,No,"FW,AM,LW,RM",14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,james rodríguez,16.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,15.0,93.3,5.0,13.0,0.0,0.0,0.0,0.0,2024.0,11.0,4.0,D,1.0,3.0,0,0,-1.0,-2.0,0.0,0.0,1.0
2024-11-15,Vie,WCQ,WCQ — CONMEBOL (M),Visitante,D 2–3,co Colombia,uy Uruguay,No,"FW,AM,LW,RM",19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,james rodríguez,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,16.0,73.0,2.0,11.0,0.0,1.0,0.0,0.0,2024.0,11.0,4.0,D,2.0,3.0,0,0,-1.0,-1.0,0.1,0.0015128593040847,1.0
2024-11-19,Mar,WCQ,WCQ — CONMEBOL (M),Local,D 0–1,co Colombia,ec Ecuador,Sí,"FW,AM,LW,RM",90.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,james rodríguez,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,16.0,73.0,2.0,11.0,0.0,1.0,0.0,0.0,2024.0,11.0,1.0,D,0.0,1.0,0,0,-1.0,-1.0,0.1,0.0015128593040847,1.0
2024-12-04,Mié,Copa del Rey,Second round,Visitante,V 3–2,Rayo Vallecano,Unionistas Sal,Sí,"FW,AM,LW,RM",68.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,james rodríguez,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,16.0,73.0,2.0,11.0,0.0,1.0,0.0,0.0,2024.0,12.0,2.0,V,3.0,2.0,0,0,1.0,1.0,0.4,0.0060514372163388,1.0
2025-01-18,Sáb,Liga MX,Clausura 2025 Temporada regular,Visitante,V 2–1,León,Atlas,No,"FW,AM,LW,RM",27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,james rodríguez,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,16.0,73.0,2.0,11.0,0.0,1.0,0.0,0.0,2025.0,1.0,5.0,V,2.0,1.0,0,0,1.0,1.0,0.1,0.0015128593040847,1.0
2025-01-25,Sáb,Liga MX,Clausura 2025 Temporada regular,Local,V 1–0,León,FC Juárez,Sí,"FW,AM,LW,RM",79.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,james rodríguez,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,16.0,73.0,2.0,11.0,0.0,1.0,0.0,1.139240506329114,2025.0,1.0,5.0,V,1.0,0.0,0,0,1.0,1.0,0.5,0.0075642965204236,3.0
2025-01-28,Mar,Liga MX,Clausura 2025 Temporada regular,Local,V 2–1,León,Guadalajara,Sí,"FW,AM,LW,RM",84.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,james rodríguez,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,16.0,73.0,2.0,11.0,0.0,1.0,0.0,0.0,2025.0,1.0,1.0,V,2.0,1.0,0,0,1.0,1.0,0.4,0.0060514372163388,1.0
2025-02-05,Mié,Liga MX,Clausura 2025 Temporada regular,Visitante,V 2–1,León,Pachuca,Sí,"FW,AM,LW,RM",90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,james rodríguez,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,16.0,73.0,2.0,11.0,0.0,1.0,0.0,0.0,2025.0,2.0,2.0,V,2.0,1.0,0,0,1.0,1.0,0.1,0.0015128593040847,1.0
2025-02-08,Sáb,Liga MX,Clausura 2025 Temporada regular,Local,E 3–3,León,Toluca,Sí,"FW,AM,LW,RM",90.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,james rodríguez,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,16.0,73.0,2.0,11.0,0.0,1.0,0.0,0.0,2025.0,2.0,5.0,E,3.0,3.0,0,0,0.0,0.0,0.4,0.0060514372163388,1.0
2025-02-16,Dom,Liga MX,Clausura 2025 Temporada regular,Visitante,V 2–1,León,Atlético,Sí,"FW,AM,LW,RM",88.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,james rodríguez,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,16.0,73.0,2.0,11.0,0.0,1.0,0.0,0.0,2025.0,2.0,6.0,V,2.0,1.0,0,0,1.0,1.0,0.7,0.010590015128593,1.0
2025-02-19,Mié,Liga MX,Clausura 2025 Temporada regular,Visitante,E 1–1,León,América,Sí,"FW,AM,LW,RM",74.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,james rodríguez,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,16.0,73.0,2.0,11.0,0.0,1.0,0.0,1.2162162162162162,2025.0,2.0,2.0,E,1.0,1.0,0,0,0.0,0.0,0.5,0.0075642965204236,1.0
2025-02-22,Sáb,Liga MX,Clausura 2025 Temporada regular,Local,V 1–0,León,UANL,Sí,"FW,AM,LW,RM",87.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,james rodríguez,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,16.0,73.0,2.0,11.0,0.0,1.0,0.0,0.0,2025.0,2.0,5.0,V,1.0,0.0,0,0,1.0,1.0,0.1,0.0015128593040847,1.0
2025-03-01,Sáb,Liga MX,Clausura 2025 Temporada regular,Local,V 2–1,León,Tijuana,Sí,"FW,AM,LW,RM",89.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,james rodríguez,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,16.0,73.0,2.0,11.0,0.0,1.0,0.0,0.0,2025.0,3.0,5.0,V,2.0,1.0,0,0,1.0,1.0,0.1,0.0015128593040847,1.0
2025-03-09,Dom,Liga MX,Clausura 2025 Temporada regular,Visitante,D 1–2,León,Santos,Sí,"FW,AM,LW,RM",71.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,james rodríguez,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,16.0,73.0,2.0,11.0,0.0,1.0,0.0,0.0,2025.0,3.0,6.0,D,1.0,2.0,0,0,-1.0,-1.0,0.1,0.0015128593040847,1.0
2025-03-14,Vie,Liga MX,Clausura 2025 Temporada regular,Visitante,D 1–2,León,Necaxa,Sí,"FW,AM,LW,RM",90.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,james rodríguez,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,16.0,73.0,2.0,11.0,0.0,1.0,0.0,0.0,2025.0,3.0,4.0,D,1.0,2.0,0,0,-1.0,-1.0,0.4,0.0060514372163388,1.0
2025-03-20,Jue,WCQ,WCQ — CONMEBOL (M),Visitante,D 1–2,co Colombia,br Brazil,Sí,"FW,AM,LW,RM",89.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,james rodríguez,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,16.0,73.0,2.0,11.0,0.0,1.0,0.0,0.0,2025.0,3.0,3.0,D,1.0,2.0,0,0,-1.0,-1.0,0.4,0.0060514372163388,1.0
2025-03-25,Mar,WCQ,WCQ — CONMEBOL (M),Local,E 2–2,co Colombia,py Paraguay,Sí,"FW,AM,LW,RM",61.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,james rodríguez,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,16.0,73.0,2.0,11.0,0.0,1.0,0.0,0.0,2025.0,3.0,1.0,E,2.0,2.0,0,0,0.0,0.0,0.1,0.0015128593040847,1.0
2025-03-30,Dom,Liga MX,Clausura 2025 Temporada regular,Local,D 1–2,León,UNAM,No,"FW,AM,LW,RM",32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,james rodríguez,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,16.0,73.0,2.0,11.0,0.0,1.0,0.0,0.0,2025.0,3.0,6.0,D,1.0,2.0,0,0,-1.0,-1.0,0.1,0.0015128593040847,1.0
2025-04-04,Vie,Liga MX,Clausura 2025 Temporada regular,Visitante,E 1–1,León,Querétaro,Sí,"FW,AM,LW,RM",90.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,james rodríguez,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,16.0,73.0,2.0,11.0,0.0,1.0,0.0,0.0,2025.0,4.0,4.0,E,1.0,1.0,0,0,0.0,0.0,0.4,0.0060514372163388,1.0
2025-04-12,Sáb,Liga MX,Clausura 2025 Temporada regular,Local,V 1–0,León,Puebla,Sí,"FW,AM,LW,RM",89.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,james rodríguez,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,16.0,73.0,2.0,11.0,0.0,1.0,0.0,0.0,2025.0,4.0,5.0,V,1.0,0.0,0,0,1.0,1.0,0.1,0.0015128593040847,1.0
2025-01-23,Jue,Liga Argentina,Torneo Apertura — Regular season,Visitante,V 3–0,Rosario Central,Godoy Cruz,Sí,"AM,LW,FW",71.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Informe del partido,jaminton campaz,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,1.267605633802817,2025.0,1.0,3.0,V,3.0,0.0,0,0,1.0,3.0,3.4000000000000004,0.0514372163388804,3.0
2025-01-28,Mar,Liga Argentina,Torneo Apertura — Regular season,Local,V 2–1,Rosario Central,Lanús,Sí,"AM,LW,FW",86.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,jaminton campaz,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,1.0465116279069768,2025.0,1.0,1.0,V,2.0,1.0,0,0,1.0,1.0,3.4000000000000004,0.0514372163388804,3.0
2025-02-01,Sáb,Liga Argentina,Torneo Apertura — Regular season,Visitante,E 0–0,Rosario Central,San Martín de San Juan,Sí,"AM,LW,FW",88.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,jaminton campaz,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2025.0,2.0,5.0,E,0.0,0.0,0,0,0.0,0.0,3.1,0.0468986384266263,3.0
2025-02-08,Sáb,Liga Argentina,Torneo Apertura — Regular season,Local,V 3–1,Rosario Central,Atlé Tucumán,Sí,"AM,LW,FW",74.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,Informe del partido,jaminton campaz,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,1.2162162162162162,2025.0,2.0,5.0,V,3.0,1.0,0,0,1.0,2.0,3.4000000000000004,0.0514372163388804,3.0
2025-02-16,Dom,Liga Argentina,Torneo Apertura — Regular season,Visitante,V 2–1,Rosario Central,Newell's OB,Sí,"AM,LW,FW",72.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,Informe del partido,jaminton campaz,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,1.25,2025.0,2.0,6.0,V,2.0,1.0,0,0,1.0,1.0,3.4000000000000004,0.0514372163388804,3.0
2025-02-22,Sáb,Liga Argentina,Torneo Apertura — Regular season,Local,V 1–0,Rosario Central,Sarmiento,Sí,"AM,LW,FW",89.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,Informe del partido,jaminton campaz,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2025.0,2.0,5.0,V,1.0,0.0,0,0,1.0,1.0,3.1,0.0468986384266263,3.0
2025-02-28,Vie,Liga Argentina,Torneo Apertura — Regular season,Visitante,D 0–1,Rosario Central,Boca Juniors,Sí,"AM,LW,FW",90.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,Informe del partido,jaminton campaz,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2025.0,2.0,4.0,D,0.0,1.0,0,0,-1.0,-1.0,3.1,0.0468986384266263,3.0
2025-03-10,Lun,Liga Argentina,Torneo Apertura — Regular season,Visitante,E 0–0,Rosario Central,Talleres,Sí,"AM,LW,FW",68.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,Informe del partido,jaminton campaz,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2025.0,3.0,0.0,E,0.0,0.0,0,0,0.0,0.0,3.1,0.0468986384266263,3.0
2025-03-15,Sáb,Liga Argentina,Torneo Apertura — Regular season,Local,V 2–1,Rosario Central,Gimnasia–LP,Sí,"AM,LW,FW",79.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,Informe del partido,jaminton campaz,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2025.0,3.0,5.0,V,2.0,1.0,0,0,1.0,1.0,3.1,0.0468986384266263,3.0
2025-03-25,Mar,WCQ,WCQ — CONMEBOL (M),Local,E 2–2,co Colombia,py Paraguay,No,"AM,LW,FW",29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,jaminton campaz,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2025.0,3.0,1.0,E,2.0,2.0,0,0,0.0,0.0,3.1,0.0468986384266263,3.0
2025-03-29,Sáb,Liga Argentina,Torneo Apertura — Regular season,Visitante,E 2–2,Rosario Central,River Plate,Sí,"AM,LW,FW",72.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,Informe del partido,jaminton campaz,43.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,34.0,77.0,2.0,25.0,1.0,1.0,0.0,0.0,2025.0,3.0,5.0,E,2.0,2.0,0,0,0.0,0.0,3.1,0.0468986384266263,3.0
2024-07-02,Mar,Copa América,Etapa de grupo,Neutral,E 1–1,co Colombia,br Brazil,Sí,"CM,DM,CB,DM,CM,DM,DM,CM,CM,CB,CB",90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,Informe del partido,jefferson lerma,44.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,27.0,35.0,74.0,3.0,20.0,0.0,0.0,0.0,0.0,2024.0,7.0,1.0,E,1.0,1.0,0,0,0.0,0.0,15.7,0.237518910741301,0.0
2024-07-10,Mié,Copa América,Semifinales,Neutral,V 1–0,co Colombia,uy Uruguay,Sí,"CM,DM,CB,DM,CM,DM,DM,CM,CM,CB,CB",90.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,jefferson lerma,44.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,27.0,35.0,74.0,3.0,20.0,0.0,0.0,0.0,1.0,2024.0,7.0,2.0,V,1.0,0.0,0,0,1.0,1.0,15.7,0.237518910741301,0.0
2024-07-14,Dom,Copa América,Final,Neutral,D 0–1,co Colombia,ar Argentina,Sí,"CM,DM,CB,DM,CM,DM,DM,CM,CM,CB,CB",104.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,jefferson lerma,44.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,27.0,35.0,74.0,3.0,20.0,0.0,0.0,0.0,0.0,2024.0,7.0,6.0,D,0.0,1.0,0,0,-1.0,-1.0,15.7,0.237518910741301,0.0
2024-08-18,Dom,Premier League,Semana 1 de partido,Visitante,D 1–2,Crystal Palace,Brentford,No,"CM,DM,CB,DM,CM,DM,DM,CM,CM,CB,CB",17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,jefferson lerma,24.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,20.0,22.0,90.9,1.0,13.0,0.0,0.0,0.0,0.0,2024.0,8.0,6.0,D,1.0,2.0,0,0,-1.0,-1.0,10.6,0.1603630862329803,1.0
2024-08-24,Sáb,Premier League,Semana 2 de partido,Local,D 0–2,Crystal Palace,West Ham,Sí,"CM,DM,CB,DM,CM,DM,DM,CM,CM,CB,CB",62.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,Informe del partido,jefferson lerma,46.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,30.0,39.0,76.9,6.0,20.0,1.0,0.0,0.0,0.0,2024.0,8.0,5.0,D,0.0,2.0,0,0,-1.0,-2.0,18.0,0.2723146747352496,0.0
2024-08-27,Mar,EFL Cup,Segunda ronda,Local,V 4–0,Crystal Palace,Norwich City,No,"CM,DM,CB,DM,CM,DM,DM,CM,CM,CB,CB",21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,jefferson lerma,44.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,27.0,35.0,74.0,3.0,20.0,0.0,0.0,0.0,0.0,2024.0,8.0,1.0,V,4.0,0.0,0,0,1.0,4.0,15.7,0.237518910741301,0.0
2024-09-06,Vie,WCQ,WCQ — CONMEBOL (M),Visitante,E 1–1,co Colombia,pe Peru,Sí,"CM,DM,CB,DM,CM,DM,DM,CM,CM,CB,CB",90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Informe del partido,jefferson lerma,44.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,27.0,35.0,74.0,3.0,20.0,0.0,0.0,0.0,0.0,2024.0,9.0,4.0,E,1.0,1.0,0,0,0.0,0.0,15.7,0.237518910741301,0.0
2024-09-10,Mar,WCQ,WCQ — CONMEBOL (M),Local,V 2–1,co Colombia,ar Argentina,Sí,"CM,DM,CB,DM,CM,DM,DM,CM,CM,CB,CB",90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,jefferson lerma,44.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,27.0,35.0,74.0,3.0,20.0,0.0,0.0,0.0,0.0,2024.0,9.0,1.0,V,2.0,1.0,0,0,1.0,1.0,15.7,0.237518910741301,0.0
2024-09-17,Mar,EFL Cup,Tercera ronda,Visitante,V 2–1,Crystal Palace,QPR,Sí,"CM,DM,CB,DM,CM,DM,DM,CM,CM,CB,CB",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,jefferson lerma,44.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,27.0,35.0,74.0,3.0,20.0,0.0,0.0,0.0,0.0,2024.0,9.0,1.0,V,2.0,1.0,0,0,1.0,1.0,15.7,0.237518910741301,0.0
2024-09-21,Sáb,Premier League,Semana 5 de partido,Local,E 0–0,Crystal Palace,Manchester Utd,No,"CM,DM,CB,DM,CM,DM,DM,CM,CM,CB,CB",45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,jefferson lerma,17.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,9.0,14.0,64.3,2.0,9.0,1.0,0.0,0.0,0.0,2024.0,9.0,5.0,E,0.0,0.0,0,0,0.0,0.0,5.9,0.0892586989409984,1.0
